,title,token,pos,entity,predicted_entity
2324,Hadits Nasai Nomor 7,tidak,X,O,O
2325,Hadits Nasai Nomor 7,khawatir,VERB,O,O
2326,Hadits Nasai Nomor 7,memberatkan,VERB,O,O
2327,Hadits Nasai Nomor 7,umatku,NOUN,O,O
2328,Hadits Nasai Nomor 7,aku,PRON,O,O
2329,Hadits Nasai Nomor 7,pasti,ADV,O,O
2330,Hadits Nasai Nomor 7,memerintahkan,VERB,O,O
2331,Hadits Nasai Nomor 7,mereka,PRON,O,O
2332,Hadits Nasai Nomor 7,untuk,ADP,O,O
2333,Hadits Nasai Nomor 7,bersiwak,VERB,O,O
2334,Hadits Nasai Nomor 7,setiap,DET,O,O
2335,Hadits Nasai Nomor 7,kali,NOUN,O,O
2336,Hadits Nasai Nomor 7,shalat,NOUN,O,O
2337,Hadits Nasai Nomor 8,Telah,ADV,O,O
2338,Hadits Nasai Nomor 8,mengabarkan,VERB,O,O
2339,Hadits Nasai Nomor 8,kepada,ADP,O,O
2340,Hadits Nasai Nomor 8,kami,PRON,O,O
2341,Hadits Nasai Nomor 8,Ali,PROPN,B-PER,B-PER
2342,Hadits Nasai Nomor 8,bin,PROPN,I-PER,I-PER
2343,Hadits Nasai Nomor 8,Khasram,PROPN,I-PER,I-PER
2344,Hadits Nasai Nomor 8,dia,PRON,O,O
2345,Hadits Nasai Nomor 8,berkata,VERB,O,O
2346,Hadits Nasai Nomor 8,telah,ADV,O,O
2347,Hadits Nasai Nomor 8,menceritakan,VERB,O,O
2348,Hadits Nasai Nomor 8,kepada,ADP,O,O
2349,Hadits Nasai Nomor 8,kami,PRON,O,O
2350,Hadits Nasai Nomor 8,Isa,PROPN,B-PER,B-PER
2351,Hadits Nasai Nomor 8,-,PUNCT,O,O
2352,Hadits Nasai Nomor 8,yaitu,ADV,O,O
2353,Hadits Nasai Nomor 8,Ibnu,PROPN,B-PER,B-PER
2354,Hadits Nasai Nomor 8,Yunus,PROPN,I-PER,I-PER
2355,Hadits Nasai Nomor 8,dari,ADP,O,O
2356,Hadits Nasai Nomor 8,Mis'ar,PROPN,B-PER,B-PER
2357,Hadits Nasai Nomor 8,dari,ADP,O,O
2358,Hadits Nasai Nomor 8,Miqdam,PROPN,B-PER,B-PER
2359,Hadits Nasai Nomor 8,yaitu,ADV,O,O
2360,Hadits Nasai Nomor 8,Ibnu,PROPN,B-PER,B-PER
2361,Hadits Nasai Nomor 8,Syuraih,PROPN,I-PER,I-PER
2362,Hadits Nasai Nomor 8,dari,ADP,O,O
2363,Hadits Nasai Nomor 8,Ayahnya,PRON,O,O
2364,Hadits Nasai Nomor 8,dia,PRON,O,O
2365,Hadits Nasai Nomor 8,berkata,VERB,O,O
2366,Hadits Nasai Nomor 8,Aku,PRON,O,O
2367,Hadits Nasai Nomor 8,bertanya,VERB,O,O
2368,Hadits Nasai Nomor 8,kepada,ADP,O,O
2369,Hadits Nasai Nomor 8,Aisyah,PROPN,B-PER,B-PER
2370,Hadits Nasai Nomor 8,',PUNCT,O,I-PER
2371,Hadits Nasai Nomor 8,Apa,NOUN,O,O
2372,Hadits Nasai Nomor 8,yang,PRON,O,O
2373,Hadits Nasai Nomor 8,pertama,NUM,O,O
2374,Hadits Nasai Nomor 8,kali,NOUN,O,O
2375,Hadits Nasai Nomor 8,Rasulullah,PROPN,B-PER,B-PER
2376,Hadits Nasai Nomor 8,shallallahu,PROPN,I-PER,I-PER
2377,Hadits Nasai Nomor 8,',PUNCT,I-PER,I-PER
2378,Hadits Nasai Nomor 8,alaihi,PROPN,I-PER,I-PER
2379,Hadits Nasai Nomor 8,wasallam,PROPN,I-PER,I-PER
2380,Hadits Nasai Nomor 8,kerjakan,PROPN,O,O
2381,Hadits Nasai Nomor 8,ketika,CONJ,O,O
2382,Hadits Nasai Nomor 8,masuk,VERB,O,O
2383,Hadits Nasai Nomor 8,ke,ADP,O,O
2384,Hadits Nasai Nomor 8,dalam,ADP,O,O
2385,Hadits Nasai Nomor 8,rumahnya,NOUN,O,O
2386,Hadits Nasai Nomor 8,?,PUNCT,O,O
2387,Hadits Nasai Nomor 8,',PUNCT,O,O
2388,Hadits Nasai Nomor 8,Aisyah,PROPN,B-PER,I-PER
2389,Hadits Nasai Nomor 8,berkata,VERB,O,O
2390,Hadits Nasai Nomor 8,',PUNCT,O,O
2391,Hadits Nasai Nomor 8,Bersiwak,NOUN,O,O
2392,Hadits Nasai Nomor 8,',PUNCT,O,O
2393,Hadits Nasai Nomor 9,Telah,ADV,O,O
2394,Hadits Nasai Nomor 9,mengabarkan,VERB,O,O
2395,Hadits Nasai Nomor 9,kepada,ADP,O,O
2396,Hadits Nasai Nomor 9,kami,PRON,O,O
2397,Hadits Nasai Nomor 9,Al,PROPN,B-PER,B-PER
2398,Hadits Nasai Nomor 9,Harits,PROPN,I-PER,I-PER
2399,Hadits Nasai Nomor 9,bin,PROPN,I-PER,I-PER
2400,Hadits Nasai Nomor 9,Miskin,PROPN,I-PER,I-PER
2401,Hadits Nasai Nomor 9,telah,ADV,O,O
2402,Hadits Nasai Nomor 9,dibacakan,VERB,O,O
2403,Hadits Nasai Nomor 9,kepadanya,NOUN,O,O
2404,Hadits Nasai Nomor 9,dan,CONJ,O,O
2405,Hadits Nasai Nomor 9,saya,PRON,O,O
2406,Hadits Nasai Nomor 9,mendengarnya,VERB,O,O
2407,Hadits Nasai Nomor 9,dari,ADP,O,O
2408,Hadits Nasai Nomor 9,Ibnu,PROPN,B-PER,B-PER
2409,Hadits Nasai Nomor 9,Wahab,PROPN,I-PER,I-PER
2410,Hadits Nasai Nomor 9,dari,ADP,O,O
2411,Hadits Nasai Nomor 9,Yunus,PROPN,B-PER,B-PER
2412,Hadits Nasai Nomor 9,dari,ADP,O,O
2413,Hadits Nasai Nomor 9,Ibnu,PROPN,B-PER,B-PER
2414,Hadits Nasai Nomor 9,Syihab,PROPN,I-PER,I-PER
2415,Hadits Nasai Nomor 9,dari,ADP,O,O
2416,Hadits Nasai Nomor 9,Sa'id,PROPN,B-PER,B-PER
2417,Hadits Nasai Nomor 9,bin,PROPN,I-PER,I-PER
2418,Hadits Nasai Nomor 9,Musayyab,PROPN,I-PER,I-PER
2419,Hadits Nasai Nomor 9,dari,ADP,O,O
2420,Hadits Nasai Nomor 9,Abu,PROPN,B-PER,B-PER
2421,Hadits Nasai Nomor 9,Hurairah,PROPN,I-PER,I-PER
2422,Hadits Nasai Nomor 9,dari,ADP,O,O
2423,Hadits Nasai Nomor 9,Rasulullah,PROPN,B-PER,B-PER
2424,Hadits Nasai Nomor 9,shallallahu,PROPN,I-PER,I-PER
2425,Hadits Nasai Nomor 9,',PUNCT,I-PER,I-PER
2426,Hadits Nasai Nomor 9,alaihi,PROPN,I-PER,I-PER
2427,Hadits Nasai Nomor 9,wasallam,PROPN,I-PER,I-PER
2428,Hadits Nasai Nomor 9,beliau,PRON,O,O
2429,Hadits Nasai Nomor 9,bersabda,VERB,O,O
2430,Hadits Nasai Nomor 9,Lima,PROPN,O,O
2431,Hadits Nasai Nomor 9,perkara,NOUN,O,O
2432,Hadits Nasai Nomor 9,yang,PRON,O,O
2433,Hadits Nasai Nomor 9,termasuk,VERB,O,O
2434,Hadits Nasai Nomor 9,fitrah,NOUN,O,O
2435,Hadits Nasai Nomor 9,berkhitan,NOUN,O,O
2436,Hadits Nasai Nomor 9,mencukur,NOUN,O,O
2437,Hadits Nasai Nomor 9,bulu,NOUN,O,O
2438,Hadits Nasai Nomor 9,kemaluan,NOUN,O,O
2439,Hadits Nasai Nomor 9,memotong,VERB,O,O
2440,Hadits Nasai Nomor 9,kumis,NOUN,O,O
2441,Hadits Nasai Nomor 9,memotong,NOUN,O,O
2442,Hadits Nasai Nomor 9,kuku,NOUN,O,O
2443,Hadits Nasai Nomor 9,dan,CONJ,O,O
2444,Hadits Nasai Nomor 9,mencabut,VERB,O,O
2445,Hadits Nasai Nomor 9,bulu,NOUN,O,O
2446,Hadits Nasai Nomor 9,ketiak,NOUN,O,O
2447,Hadits Tirmidzi Nomor 1,telah,ADV,O,O
2448,Hadits Tirmidzi Nomor 1,menceritakan,VERB,O,O
2449,Hadits Tirmidzi Nomor 1,kepada,ADP,O,O
2450,Hadits Tirmidzi Nomor 1,kami,PRON,O,O
2451,Hadits Tirmidzi Nomor 1,Qutaibah,PROPN,B-PER,B-PER
2452,Hadits Tirmidzi Nomor 1,bin,PROPN,I-PER,I-PER
2453,Hadits Tirmidzi Nomor 1,Sa'id,PROPN,I-PER,I-PER
2454,Hadits Tirmidzi Nomor 1,berkata,VERB,O,O
2455,Hadits Tirmidzi Nomor 1,telah,ADV,O,O
2456,Hadits Tirmidzi Nomor 1,menceritakan,VERB,O,O
2457,Hadits Tirmidzi Nomor 1,kepada,ADP,O,O
2458,Hadits Tirmidzi Nomor 1,kami,PRON,O,O
2459,Hadits Tirmidzi Nomor 1,Abu,PROPN,B-PER,B-PER
2460,Hadits Tirmidzi Nomor 1,Awanah,PROPN,I-PER,I-PER
2461,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2462,Hadits Tirmidzi Nomor 1,Simak,PROPN,B-PER,B-PER
2463,Hadits Tirmidzi Nomor 1,bin,PROPN,I-PER,I-PER
2464,Hadits Tirmidzi Nomor 1,Harb,PROPN,I-PER,I-PER
2465,Hadits Tirmidzi Nomor 1,dan,CONJ,O,O
2466,Hadits Tirmidzi Nomor 1,telah,ADV,O,O
2467,Hadits Tirmidzi Nomor 1,menceritakan,VERB,O,O
2468,Hadits Tirmidzi Nomor 1,kepada,ADP,O,O
2469,Hadits Tirmidzi Nomor 1,kami,PRON,O,O
2470,Hadits Tirmidzi Nomor 1,Hannad,ADV,B-PER,B-PER
2471,Hadits Tirmidzi Nomor 1,berkata,VERB,O,O
2472,Hadits Tirmidzi Nomor 1,telah,ADV,O,O
2473,Hadits Tirmidzi Nomor 1,menceritakan,VERB,O,O
2474,Hadits Tirmidzi Nomor 1,kepada,ADP,O,O
2475,Hadits Tirmidzi Nomor 1,kami,PRON,O,O
2476,Hadits Tirmidzi Nomor 1,Waki,PROPN,B-PER,B-PER
2477,Hadits Tirmidzi Nomor 1,',PUNCT,I-PER,I-PER
2478,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2479,Hadits Tirmidzi Nomor 1,Israil,PROPN,B-PER,B-PER
2480,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2481,Hadits Tirmidzi Nomor 1,Simak,PROPN,B-PER,B-PER
2482,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2483,Hadits Tirmidzi Nomor 1,Mush'ab,PROPN,B-PER,B-PER
2484,Hadits Tirmidzi Nomor 1,bin,PROPN,I-PER,I-PER
2485,Hadits Tirmidzi Nomor 1,Sa'd,PROPN,I-PER,I-PER
2486,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2487,Hadits Tirmidzi Nomor 1,Ibnu,PROPN,B-PER,B-PER
2488,Hadits Tirmidzi Nomor 1,Umar,PROPN,I-PER,I-PER
2489,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2490,Hadits Tirmidzi Nomor 1,Nabi,PROPN,B-PER,B-PER
2491,Hadits Tirmidzi Nomor 1,Shallahu,PROPN,I-PER,I-PER
2492,Hadits Tirmidzi Nomor 1,',PUNCT,I-PER,I-PER
2493,Hadits Tirmidzi Nomor 1,alaihi,PROPN,I-PER,I-PER
2494,Hadits Tirmidzi Nomor 1,wa,PROPN,I-PER,I-PER
2495,Hadits Tirmidzi Nomor 1,Sallam,PROPN,I-PER,B-PER
2496,Hadits Tirmidzi Nomor 1,beliau,PRON,O,O
2497,Hadits Tirmidzi Nomor 1,bersabda,VERB,O,O
2498,Hadits Tirmidzi Nomor 1,Tidak,X,O,O
2499,Hadits Tirmidzi Nomor 1,akan,ADV,O,O
2500,Hadits Tirmidzi Nomor 1,diterima,VERB,O,O
2501,Hadits Tirmidzi Nomor 1,shalat,NOUN,O,O
2502,Hadits Tirmidzi Nomor 1,yang,PRON,O,O
2503,Hadits Tirmidzi Nomor 1,dilakukan,VERB,O,O
2504,Hadits Tirmidzi Nomor 1,tanpa,ADP,O,O
2505,Hadits Tirmidzi Nomor 1,bersuci,NOUN,O,O
2506,Hadits Tirmidzi Nomor 1,dan,CONJ,O,O
2507,Hadits Tirmidzi Nomor 1,tidak,X,O,O
2508,Hadits Tirmidzi Nomor 1,akan,ADV,O,O
2509,Hadits Tirmidzi Nomor 1,diterima,VERB,O,O
2510,Hadits Tirmidzi Nomor 1,sedekah,NOUN,O,O
2511,Hadits Tirmidzi Nomor 1,yang,PRON,O,O
2512,Hadits Tirmidzi Nomor 1,berasal,VERB,O,O
2513,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2514,Hadits Tirmidzi Nomor 1,harta,NOUN,O,O
2515,Hadits Tirmidzi Nomor 1,curian,NOUN,O,O
2516,Hadits Tirmidzi Nomor 1,Hannad,PROPN,B-PER,B-PER
2517,Hadits Tirmidzi Nomor 1,menyebutkan,VERB,O,O
2518,Hadits Tirmidzi Nomor 1,dalam,ADP,O,O
2519,Hadits Tirmidzi Nomor 1,haditsnya,NOUN,O,O
2520,Hadits Tirmidzi Nomor 1,tidak,X,O,O
2521,Hadits Tirmidzi Nomor 1,suci,ADJ,O,O
2522,Hadits Tirmidzi Nomor 1,Abu,PROPN,B-PER,B-PER
2523,Hadits Tirmidzi Nomor 1,Isa,PROPN,I-PER,I-PER
2524,Hadits Tirmidzi Nomor 1,berkata,VERB,O,O
2525,Hadits Tirmidzi Nomor 1,Hadits,PROPN,O,O
2526,Hadits Tirmidzi Nomor 1,ini,DET,O,O
2527,Hadits Tirmidzi Nomor 1,adalah,VERB,O,O
2528,Hadits Tirmidzi Nomor 1,yang,PRON,O,O
2529,Hadits Tirmidzi Nomor 1,paling,ADV,O,O
2530,Hadits Tirmidzi Nomor 1,shahih,ADJ,O,O
2531,Hadits Tirmidzi Nomor 1,dan,CONJ,O,O
2532,Hadits Tirmidzi Nomor 1,paling,ADV,O,O
2533,Hadits Tirmidzi Nomor 1,baik,ADJ,O,O
2534,Hadits Tirmidzi Nomor 1,dalam,ADP,O,O
2535,Hadits Tirmidzi Nomor 1,bab,NOUN,O,O
2536,Hadits Tirmidzi Nomor 1,ini,DET,O,O
2537,Hadits Tirmidzi Nomor 1,Dalam,ADP,O,O
2538,Hadits Tirmidzi Nomor 1,bab,NOUN,O,O
2539,Hadits Tirmidzi Nomor 1,tersebut,DET,O,O
2540,Hadits Tirmidzi Nomor 1,juga,ADV,O,O
2541,Hadits Tirmidzi Nomor 1,ada,VERB,O,O
2542,Hadits Tirmidzi Nomor 1,hadits,NOUN,O,O
2543,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2544,Hadits Tirmidzi Nomor 1,Abu,PROPN,B-PER,B-PER
2545,Hadits Tirmidzi Nomor 1,Al,PROPN,I-PER,I-PER
2546,Hadits Tirmidzi Nomor 1,Malih,PROPN,I-PER,I-PER
2547,Hadits Tirmidzi Nomor 1,dari,ADP,O,O
2548,Hadits Tirmidzi Nomor 1,Bapaknya,PROPN,O,O
2549,Hadits Tirmidzi Nomor 1,dan,CONJ,O,O
2550,Hadits Tirmidzi Nomor 1,Abu,PROPN,B-PER,B-PER
2551,Hadits Tirmidzi Nomor 1,Hurairah,PROPN,I-PER,I-PER
2552,Hadits Tirmidzi Nomor 1,dan,CONJ,O,O
2553,Hadits Tirmidzi Nomor 1,Anas,PROPN,B-PER,B-PER
2554,Hadits Tirmidzi Nomor 1,Dan,CONJ,O,O
2555,Hadits Tirmidzi Nomor 1,Abu,PROPN,B-PER,B-PER
2556,Hadits Tirmidzi Nomor 1,Al,PROPN,I-PER,I-PER
2557,Hadits Tirmidzi Nomor 1,Malih,PROPN,I-PER,I-PER
2558,Hadits Tirmidzi Nomor 1,bin,PROPN,I-PER,I-PER
2559,Hadits Tirmidzi Nomor 1,Usamah,PROPN,I-PER,I-PER
2560,Hadits Tirmidzi Nomor 1,namanya,NOUN,O,O
2561,Hadits Tirmidzi Nomor 1,adalah,VERB,O,O
2562,Hadits Tirmidzi Nomor 1,Amir,PROPN,B-PER,O
2563,Hadits Tirmidzi Nomor 1,disebut,VERB,O,O
2564,Hadits Tirmidzi Nomor 1,juga,ADV,O,O
2565,Hadits Tirmidzi Nomor 1,Zaid,PROPN,B-PER,B-PER
2566,Hadits Tirmidzi Nomor 1,bin,PROPN,I-PER,I-PER
2567,Hadits Tirmidzi Nomor 1,Usamah,PROPN,I-PER,I-PER
2568,Hadits Tirmidzi Nomor 1,bin,PROPN,I-PER,I-PER
2569,Hadits Tirmidzi Nomor 1,Umair,PROPN,I-PER,I-PER
2570,Hadits Tirmidzi Nomor 1,Al,PROPN,I-PER,I-PER
2571,Hadits Tirmidzi Nomor 1,Hudzali,PROPN,I-PER,I-PER
2572,Hadits Tirmidzi Nomor 10,Dan,CONJ,O,O
2573,Hadits Tirmidzi Nomor 10,hadits,NOUN,O,O
2574,Hadits Tirmidzi Nomor 10,ini,DET,O,O
2575,Hadits Tirmidzi Nomor 10,telah,ADV,O,O
2576,Hadits Tirmidzi Nomor 10,diriwayatkan,VERB,O,O
2577,Hadits Tirmidzi Nomor 10,oleh,ADP,O,O
2578,Hadits Tirmidzi Nomor 10,Ibnu,PROPN,B-PER,B-PER
2579,Hadits Tirmidzi Nomor 10,Lahi'ah,PROPN,I-PER,I-PER
2580,Hadits Tirmidzi Nomor 10,dari,ADP,O,O
2581,Hadits Tirmidzi Nomor 10,Abu,PROPN,B-PER,B-PER
2582,Hadits Tirmidzi Nomor 10,Zubair,PROPN,I-PER,I-PER
2583,Hadits Tirmidzi Nomor 10,dari,ADP,O,O
2584,Hadits Tirmidzi Nomor 10,Jabir,PROPN,B-PER,B-PER
2585,Hadits Tirmidzi Nomor 10,dari,ADP,O,O
2586,Hadits Tirmidzi Nomor 10,Abu,PROPN,B-PER,B-PER
2587,Hadits Tirmidzi Nomor 10,Qatadah,PROPN,I-PER,I-PER
2588,Hadits Tirmidzi Nomor 10,bahwa,CONJ,O,O
2589,Hadits Tirmidzi Nomor 10,dia,PRON,O,O
2590,Hadits Tirmidzi Nomor 10,pernah,ADV,O,O
2591,Hadits Tirmidzi Nomor 10,melihat,VERB,O,O
2592,Hadits Tirmidzi Nomor 10,Nabi,PROPN,B-PER,B-PER
2593,Hadits Tirmidzi Nomor 10,Shallahu,PROPN,I-PER,I-PER
2594,Hadits Tirmidzi Nomor 10,',PUNCT,I-PER,I-PER
2595,Hadits Tirmidzi Nomor 10,alaihi,PROPN,I-PER,I-PER
2596,Hadits Tirmidzi Nomor 10,wa,PROPN,I-PER,I-PER
2597,Hadits Tirmidzi Nomor 10,Sallam,PROPN,I-PER,O
2598,Hadits Tirmidzi Nomor 10,kencing,NOUN,O,O
2599,Hadits Tirmidzi Nomor 10,menghadap,VERB,O,O
2600,Hadits Tirmidzi Nomor 10,ke,ADP,O,O
2601,Hadits Tirmidzi Nomor 10,arah,NOUN,O,O
2602,Hadits Tirmidzi Nomor 10,Qiblat,PROPN,O,O
2603,Hadits Tirmidzi Nomor 10,Qutaibah,PROPN,O,I-PER
2604,Hadits Tirmidzi Nomor 10,telah,ADV,O,O
2605,Hadits Tirmidzi Nomor 10,menceritakan,VERB,O,O
2606,Hadits Tirmidzi Nomor 10,demikian,ADV,O,O
2607,Hadits Tirmidzi Nomor 10,kepada,ADP,O,O
2608,Hadits Tirmidzi Nomor 10,kami,PRON,O,O
2609,Hadits Tirmidzi Nomor 10,ia,PRON,O,O
2610,Hadits Tirmidzi Nomor 10,berkata,VERB,O,O
2611,Hadits Tirmidzi Nomor 10,Ibnu,PROPN,B-PER,B-PER
2612,Hadits Tirmidzi Nomor 10,Lahi'ah,PROPN,I-PER,I-PER
2613,Hadits Tirmidzi Nomor 10,telah,ADV,O,O
2614,Hadits Tirmidzi Nomor 10,menceritakan,VERB,O,O
2615,Hadits Tirmidzi Nomor 10,kepada,ADP,O,O
2616,Hadits Tirmidzi Nomor 10,kami,PRON,O,O
2617,Hadits Tirmidzi Nomor 10,Dan,ADP,O,O
2618,Hadits Tirmidzi Nomor 10,hadits,NOUN,O,O
2619,Hadits Tirmidzi Nomor 10,Jabir,PROPN,B-PER,O
2620,Hadits Tirmidzi Nomor 10,yang,PRON,O,O
2621,Hadits Tirmidzi Nomor 10,diriwayatkan,VERB,O,O
2622,Hadits Tirmidzi Nomor 10,dari,ADP,O,O
2623,Hadits Tirmidzi Nomor 10,Nabi,PROPN,B-PER,B-PER
2624,Hadits Tirmidzi Nomor 10,Shallahu,PROPN,I-PER,I-PER
2625,Hadits Tirmidzi Nomor 10,',PUNCT,I-PER,I-PER
2626,Hadits Tirmidzi Nomor 10,alaihi,PROPN,I-PER,I-PER
2627,Hadits Tirmidzi Nomor 10,wa,PROPN,I-PER,I-PER
2628,Hadits Tirmidzi Nomor 10,Sallam,PROPN,I-PER,B-PER
2629,Hadits Tirmidzi Nomor 10,lebih,ADV,O,O
2630,Hadits Tirmidzi Nomor 10,shahih,VERB,O,O
2631,Hadits Tirmidzi Nomor 10,dari,ADP,O,O
2632,Hadits Tirmidzi Nomor 10,hadits,NOUN,O,O
2633,Hadits Tirmidzi Nomor 10,Ibnu,PROPN,B-PER,B-PER
2634,Hadits Tirmidzi Nomor 10,Lahi'ah,PROPN,I-PER,I-PER
2635,Hadits Tirmidzi Nomor 10,karena,CONJ,O,O
2636,Hadits Tirmidzi Nomor 10,Ibnu,PROPN,B-PER,B-PER
2637,Hadits Tirmidzi Nomor 10,Lahi'ah,PROPN,I-PER,I-PER
2638,Hadits Tirmidzi Nomor 10,adalah,VERB,O,O
2639,Hadits Tirmidzi Nomor 10,seorang,DET,O,O
2640,Hadits Tirmidzi Nomor 10,yang,PRON,O,O
2641,Hadits Tirmidzi Nomor 10,lemah,ADJ,O,O
2642,Hadits Tirmidzi Nomor 10,menurut,ADP,O,O
2643,Hadits Tirmidzi Nomor 10,para,DET,O,O
2644,Hadits Tirmidzi Nomor 10,ahli,NOUN,O,O
2645,Hadits Tirmidzi Nomor 10,hadits,NOUN,O,O
2646,Hadits Tirmidzi Nomor 10,Imam,PROPN,B-PER,O
2647,Hadits Tirmidzi Nomor 10,Yahya,PROPN,I-PER,I-PER
2648,Hadits Tirmidzi Nomor 10,bin,PROPN,I-PER,I-PER
2649,Hadits Tirmidzi Nomor 10,Sa'id,PROPN,I-PER,I-PER
2650,Hadits Tirmidzi Nomor 10,Al,PROPN,I-PER,I-PER
2651,Hadits Tirmidzi Nomor 10,Qaththan,PROPN,I-PER,I-PER
2652,Hadits Tirmidzi Nomor 10,dan,CONJ,O,O
2653,Hadits Tirmidzi Nomor 10,yang,PRON,O,O
2654,Hadits Tirmidzi Nomor 10,lainnya,ADJ,O,O
2655,Hadits Tirmidzi Nomor 10,telah,ADV,O,O
2656,Hadits Tirmidzi Nomor 10,mendla'ifkannya,VERB,O,O
2657,Hadits Tirmidzi Nomor 10,dari,ADP,O,O
2658,Hadits Tirmidzi Nomor 10,sisi,NOUN,O,O
2659,Hadits Tirmidzi Nomor 10,hafalannya,NUM,O,O
2660,Hadits Tirmidzi Nomor 11,telah,ADV,O,O
2661,Hadits Tirmidzi Nomor 11,menceritakan,VERB,O,O
2662,Hadits Tirmidzi Nomor 11,kepada,ADP,O,O
2663,Hadits Tirmidzi Nomor 11,kami,PRON,O,O
2664,Hadits Tirmidzi Nomor 11,Hannad,ADV,B-PER,B-PER
2665,Hadits Tirmidzi Nomor 11,berkata,VERB,O,O
2666,Hadits Tirmidzi Nomor 11,telah,ADV,O,O
2667,Hadits Tirmidzi Nomor 11,menceritakan,VERB,O,O
2668,Hadits Tirmidzi Nomor 11,kepada,ADP,O,O
2669,Hadits Tirmidzi Nomor 11,kami,PRON,O,O
2670,Hadits Tirmidzi Nomor 11,Abdah,PROPN,B-PER,B-PER
2671,Hadits Tirmidzi Nomor 11,bin,PROPN,I-PER,I-PER
2672,Hadits Tirmidzi Nomor 11,Sulaiman,PROPN,I-PER,I-PER
2673,Hadits Tirmidzi Nomor 11,dari,ADP,O,O
2674,Hadits Tirmidzi Nomor 11,Ubaidullah,PROPN,B-PER,B-PER
2675,Hadits Tirmidzi Nomor 11,bin,PROPN,I-PER,I-PER
2676,Hadits Tirmidzi Nomor 11,Umar,PROPN,I-PER,I-PER
2677,Hadits Tirmidzi Nomor 11,dari,ADP,O,O
2678,Hadits Tirmidzi Nomor 11,Muhammad,PROPN,B-PER,B-PER
2679,Hadits Tirmidzi Nomor 11,bin,PROPN,I-PER,I-PER
2680,Hadits Tirmidzi Nomor 11,Yahya,PROPN,I-PER,I-PER
2681,Hadits Tirmidzi Nomor 11,bin,PROPN,I-PER,I-PER
2682,Hadits Tirmidzi Nomor 11,Habban,PROPN,I-PER,I-PER
2683,Hadits Tirmidzi Nomor 11,dari,ADP,O,O
2684,Hadits Tirmidzi Nomor 11,pamannya,NOUN,O,O
2685,Hadits Tirmidzi Nomor 11,-,PUNCT,O,O
2686,Hadits Tirmidzi Nomor 11,Wasi,PROPN,B-PER,I-PER
2687,Hadits Tirmidzi Nomor 11,',PUNCT,I-PER,I-PER
2688,Hadits Tirmidzi Nomor 11,bin,PROPN,I-PER,I-PER
2689,Hadits Tirmidzi Nomor 11,Habban,PROPN,I-PER,I-PER
2690,Hadits Tirmidzi Nomor 11,-,PUNCT,O,O
2691,Hadits Tirmidzi Nomor 11,dari,ADP,O,O
2692,Hadits Tirmidzi Nomor 11,Ibnu,PROPN,B-PER,B-PER
2693,Hadits Tirmidzi Nomor 11,Umar,PROPN,I-PER,I-PER
2694,Hadits Tirmidzi Nomor 11,ia,PRON,O,O
2695,Hadits Tirmidzi Nomor 11,berkata,VERB,O,O
2696,Hadits Tirmidzi Nomor 11,Suatu,DET,O,O
2697,Hadits Tirmidzi Nomor 11,hari,NOUN,O,O
2698,Hadits Tirmidzi Nomor 11,aku,PRON,O,O
2699,Hadits Tirmidzi Nomor 11,naik,VERB,O,O
2700,Hadits Tirmidzi Nomor 11,ke,ADP,O,O
2701,Hadits Tirmidzi Nomor 11,loteng,NOUN,O,O
2702,Hadits Tirmidzi Nomor 11,rumah,NOUN,O,O
2703,Hadits Tirmidzi Nomor 11,Hafshah,PROPN,B-PER,O
2704,Hadits Tirmidzi Nomor 11,lalu,CONJ,O,O
2705,Hadits Tirmidzi Nomor 11,aku,PRON,O,O
2706,Hadits Tirmidzi Nomor 11,melihat,VERB,O,O
2707,Hadits Tirmidzi Nomor 11,Nabi,PROPN,B-PER,B-PER
2708,Hadits Tirmidzi Nomor 11,Shallahu,PROPN,I-PER,I-PER
2709,Hadits Tirmidzi Nomor 11,',PUNCT,I-PER,I-PER
2710,Hadits Tirmidzi Nomor 11,alaihi,PROPN,I-PER,I-PER
2711,Hadits Tirmidzi Nomor 11,wa,PROPN,I-PER,I-PER
2712,Hadits Tirmidzi Nomor 11,Sallam,PROPN,I-PER,B-PER
2713,Hadits Tirmidzi Nomor 11,sedang,ADV,O,O
2714,Hadits Tirmidzi Nomor 11,membuang,VERB,O,O
2715,Hadits Tirmidzi Nomor 11,hajat,NOUN,O,O
2716,Hadits Tirmidzi Nomor 11,sambil,ADP,O,O
2717,Hadits Tirmidzi Nomor 11,menghadap,VERB,O,O
2718,Hadits Tirmidzi Nomor 11,arah,NOUN,O,O
2719,Hadits Tirmidzi Nomor 11,Syam,PROPN,B-LOC,B-LOC
2720,Hadits Tirmidzi Nomor 11,dengan,ADP,O,O
2721,Hadits Tirmidzi Nomor 11,membelakangi,VERB,O,O
2722,Hadits Tirmidzi Nomor 11,Ka'bah,PROPN,B-LOC,B-PER
2723,Hadits Tirmidzi Nomor 11,Abu,PROPN,B-PER,B-PER
